Gene,Sample,OTU,GeneCountPerGenome,OTUAbundanceInSample,CountContributedByOTU,ContributionPercentOfSample,ContributionPercentOfAllSamples,Kingdom,Phylum,Class,Order,Family,Genus,Species
K01452,S18_4,543065,1,0.028801843,0.028801843,0.001666667,8.51E-06,,,,,,,
K01452,S18_4,1011088,1,0.748847926,0.748847926,0.043333333,0.000221262,,,,,,,
K01452,S18_5,593437,1,0.013661202,0.013661202,0.001801802,4.04E-06,,,,,,,
K01452,S18_5,773900,1,0.218579235,0.218579235,0.028828829,6.46E-05,,,,,,,
K01452,S18_5,579705,1,0.027322404,0.027322404,0.003603604,8.07E-06,,,,,,,
K01452,S18_5,722628,1,0.027322404,0.027322404,0.003603604,8.07E-06,,,,,,,
K01452,S18_5,544324,1,0.040983607,0.040983607,0.005405405,1.21E-05,,,,,,,
K01452,S18_5,188150,1,0.081967213,0.081967213,0.010810811,2.42E-05,,,,,,,
K01452,S18_5,217239,1,0.027322404,0.027322404,0.003603604,8.07E-06,,,,,,,
K01452,S18_5,939811,1,0.887978142,0.887978142,0.117117117,0.000262371,,,,,,,
K01452,S18_5,1848083,1,0.027322404,0.027322404,0.003603604,8.07E-06,,,,,,,
K01452,S18_5,568345,1,5.928961749,5.928961749,0.781981982,0.001751833,,,,,,,
K01452,S18_5,1011088,1,0.300546448,0.300546448,0.03963964,8.88E-05,,,,,,,
K01452,S18_6,773900,1,0.043047783,0.043047783,0.004962779,1.27E-05,,,,,,,
K01452,S18_6,939811,1,6.586310805,6.586310805,0.759305211,0.001946061,,,,,,,
K01452,S18_6,568345,1,1.528196298,1.528196298,0.17617866,0.000451537,,,,,,,
K01452,S18_6,1011088,1,0.516573396,0.516573396,0.05955335,0.000152632,,,,,,,
K01452,S18_A,773900,1,0.318334337,0.318334337,0.011558888,9.41E-05,,,,,,,
K01452,S18_A,722628,1,0.70549772,0.70549772,0.025616995,0.000208454,,,,,,,
K01452,S18_A,705967,1,0.421577906,0.421577906,0.015307716,0.000124564,,,,,,,
K01452,S18_A,188150,1,0.017207261,0.017207261,0.000624805,5.08E-06,,,,,,,
K01452,S18_A,1097359,1,0.068829046,0.068829046,0.002499219,2.03E-05,,,,,,,
K01452,S18_A,580625,1,0.361352491,0.361352491,0.0131209,0.000106769,,,,,,,
K01452,S18_A,939811,1,0.060225415,0.060225415,0.002186817,1.78E-05,,,,,,,
K01452,S18_A,225487,1,0.180676245,0.180676245,0.00656045,5.34E-05,,,,,,,
K01452,S18_A,568345,1,25.38931429,25.38931429,0.921899406,0.007501793,,,,,,,
K01452,S18_A,543065,1,0.008603631,0.008603631,0.000312402,2.54E-06,,,,,,,
K01452,S18_A,1011088,1,0.008603631,0.008603631,0.000312402,2.54E-06,,,,,,,
K01452,S19_4,773900,1,0.513157895,0.513157895,0.074856046,0.000151623,,,,,,,
K01452,S19_4,579705,1,0.026315789,0.026315789,0.003838772,7.78E-06,,,,,,,
K01452,S19_4,188150,1,0.026315789,0.026315789,0.003838772,7.78E-06,,,,,,,
K01452,S19_4,939811,1,0.289473684,0.289473684,0.042226488,8.55E-05,,,,,,,
K01452,S19_4,1848083,1,0.026315789,0.026315789,0.003838772,7.78E-06,,,,,,,
K01452,S19_4,568345,1,5.421052632,5.421052632,0.790786948,0.001601761,,,,,,,
K01452,S19_4,1011088,1,0.539473684,0.539473684,0.078694818,0.000159399,,,,,,,
K01452,S19_4,608293,1,0.013157895,0.013157895,0.001919386,3.89E-06,,,,,,,
K01452,S19_5,773900,1,0.829104424,0.829104424,0.078114478,0.000244976,,,,,,,
K01452,S19_5,579705,1,0.028589808,0.028589808,0.002693603,8.45E-06,,,,,,,
K01452,S19_5,1108289,1,0.014294904,0.014294904,0.001346801,4.22E-06,,,,,,,
K01452,S19_5,722628,1,0.014294904,0.014294904,0.001346801,4.22E-06,,,,,,,
K01452,S19_5,705967,1,0.021442356,0.021442356,0.002020202,6.34E-06,,,,,,,
K01452,S19_5,188150,1,0.057179615,0.057179615,0.005387205,1.69E-05,,,,,,,
K01452,S19_5,936354,1,0.042884712,0.042884712,0.004040404,1.27E-05,,,,,,,
K01452,S19_5,238484,1,0.007147452,0.007147452,0.000673401,2.11E-06,,,,,,,
K01452,S19_5,580625,1,0.014294904,0.014294904,0.001346801,4.22E-06,,,,,,,
K01452,S19_5,939811,1,1.115002502,1.115002502,0.105050505,0.00032945,,,,,,,
K01452,S19_5,225487,1,0.007147452,0.007147452,0.000673401,2.11E-06,,,,,,,
K01452,S19_5,1848083,1,0.042884712,0.042884712,0.004040404,1.27E-05,,,,,,,
K01452,S19_5,568345,1,7.94796655,7.94796655,0.748821549,0.00234839,,,,,,,
K01452,S19_5,192970,1,0.021442356,0.021442356,0.002020202,6.34E-06,,,,,,,
K01452,S19_5,1011088,1,0.450289472,0.450289472,0.042424242,0.000133047,,,,,,,
K01452,S19_6,773900,1,0.602600698,0.602600698,0.07480315,0.000178051,,,,,,,
K01452,S19_6,705967,1,0.044402157,0.044402157,0.005511811,1.31E-05,,,,,,,
K01452,S19_6,188150,1,0.076117983,0.076117983,0.009448819,2.25E-05,,,,,,,
K01452,S19_6,936354,1,0.01268633,0.01268633,0.001574803,3.75E-06,,,,,,,
K01452,S19_6,238484,1,0.006343165,0.006343165,0.000787402,1.87E-06,,,,,,,
K01452,S19_6,580625,1,0.006343165,0.006343165,0.000787402,1.87E-06,,,,,,,
K01452,S19_6,939811,1,3.958135109,3.958135109,0.491338583,0.001169512,,,,,,,
K01452,S19_6,568345,1,3.03837615,3.03837615,0.377165354,0.000897751,,,,,,,
K01452,S19_6,1011088,1,0.310815097,0.310815097,0.038582677,9.18E-05,,,,,,,
K01452,S19_A,773900,1,0.230946882,0.230946882,0.00776699,6.82E-05,,,,,,,
K01452,S19_A,160406,1,0.022206431,0.022206431,0.000746826,6.56E-06,,,,,,,
K01452,S19_A,705967,1,0.586249778,0.586249778,0.019716206,0.00017322,,,,,,,
K01452,S19_A,188150,1,0.004441286,0.004441286,0.000149365,1.31E-06,,,,,,,
K01452,S19_A,1097359,1,0.017765145,0.017765145,0.000597461,5.25E-06,,,,,,,
K01452,S19_A,936354,1,0.22206431,0.22206431,0.00746826,6.56E-05,,,,,,,
K01452,S19_A,208315,1,0.031089003,0.031089003,0.001045556,9.19E-06,,,,,,,
K01452,S19_A,225487,1,0.031089003,0.031089003,0.001045556,9.19E-06,,,,,,,
K01452,S19_A,217746,1,0.004441286,0.004441286,0.000149365,1.31E-06,,,,,,,
K01452,S19_A,568345,1,28.58411796,28.58411796,0.961314414,0.008445764,,,,,,,
K01452,S20_1_4,773900,1,0.139295607,0.139295607,0.011078937,4.12E-05,,,,,,,
K01452,S20_1_4,228207,1,0.034823902,0.034823902,0.002769734,1.03E-05,,,,,,,
K01452,S20_1_4,822584,1,0.031658093,0.031658093,0.00251794,9.35E-06,,,,,,,
K01452,S20_1_4,705967,1,0.272259596,0.272259596,0.021654287,8.04E-05,,,,,,,
K01452,S20_1_4,1087462,1,0.079145231,0.079145231,0.006294851,2.34E-05,,,,,,,
K01452,S20_1_4,1097359,1,0.017411951,0.017411951,0.001384867,5.14E-06,,,,,,,
K01452,S20_1_4,936354,1,0.022160665,0.022160665,0.001762558,6.55E-06,,,,,,,
K01452,S20_1_4,769643,1,0.066481994,0.066481994,0.005287675,1.96E-05,,,,,,,
K01452,S20_1_4,580625,1,0.009497428,0.009497428,0.000755382,2.81E-06,,,,,,,
K01452,S20_1_4,939811,1,4.565096953,4.565096953,0.363086995,0.001348851,,,,,,,
K01452,S20_1_4,568345,1,7.148397309,7.148397309,0.568550925,0.002112141,,,,,,,
K01452,S20_1_4,779725,1,0.001582905,0.001582905,0.000125897,4.68E-07,,,,,,,
K01452,S20_1_4,813945,1,0.033240997,0.033240997,0.002643837,9.82E-06,,,,,,,
K01452,S20_1_4,1011088,1,0.151958844,0.151958844,0.012086114,4.49E-05,,,,,,,
K01452,S20_1_5,593437,1,0.006487819,0.006487819,0.000383877,1.92E-06,,,,,,,
K01452,S20_1_5,773900,1,0.077853829,0.077853829,0.004606526,2.30E-05,,,,,,,
K01452,S20_1_5,228207,1,0.00324391,0.00324391,0.000191939,9.58E-07,,,,,,,
K01452,S20_1_5,705967,1,0.058390372,0.058390372,0.003454894,1.73E-05,,,,,,,
K01452,S20_1_5,1097359,1,0.058390372,0.058390372,0.003454894,1.73E-05,,,,,,,
K01452,S20_1_5,936354,1,0.064878191,0.064878191,0.003838772,1.92E-05,,,,,,,
K01452,S20_1_5,238484,1,0.009731729,0.009731729,0.000575816,2.88E-06,,,,,,,
K01452,S20_1_5,208315,1,0.00324391,0.00324391,0.000191939,9.58E-07,,,,,,,
K01452,S20_1_5,939811,1,9.056995491,9.056995491,0.535892514,0.002676075,,,,,,,
K01452,S20_1_5,256215,1,0.012975638,0.012975638,0.000767754,3.83E-06,,,,,,,
K01452,S20_1_5,683891,1,0.038926915,0.038926915,0.002303263,1.15E-05,,,,,,,
K01452,S20_1_5,568345,1,7.350699063,7.350699063,0.434932821,0.002171915,,,,,,,
K01452,S20_1_5,1011088,1,0.158951568,0.158951568,0.00940499,4.70E-05,,,,,,,
K01452,S20_1_6,773900,1,0.034937549,0.034937549,0.002763385,1.03E-05,,,,,,,
K01452,S20_1_6,622288,1,0.017468775,0.017468775,0.001381693,5.16E-06,,,,,,,
K01452,S20_1_6,822584,1,0.013101581,0.013101581,0.001036269,3.87E-06,,,,,,,
K01452,S20_1_6,705967,1,0.04803913,0.04803913,0.003799655,1.42E-05,,,,,,,
K01452,S20_1_6,936354,1,0.026203162,0.026203162,0.002072539,7.74E-06,,,,,,,
K01452,S20_1_6,939811,1,3.886802341,3.886802341,0.307426598,0.001148435,,,,,,,
K01452,S20_1_6,225487,1,0.126648616,0.126648616,0.010017271,3.74E-05,,,,,,,
K01452,S20_1_6,683891,1,0.008734387,0.008734387,0.000690846,2.58E-06,,,,,,,
K01452,S20_1_6,568345,1,8.236527208,8.236527208,0.651468048,0.002433651,,,,,,,
K01452,S20_1_6,1011088,1,0.174687746,0.174687746,0.013816926,5.16E-05,,,,,,,
K01452,S20_1_6,582083,1,0.069875098,0.069875098,0.00552677,2.06E-05,,,,,,,
K01452,S20_1_A,773900,1,0.194676034,0.194676034,0.013086771,5.75E-05,,,,,,,
K01452,S20_1_A,705967,1,0.626348978,0.626348978,0.042105263,0.000185068,,,,,,,
K01452,S20_1_A,217239,1,0.016928351,0.016928351,0.00113798,5.00E-06,,,,,,,
K01452,S20_1_A,1097359,1,0.241228998,0.241228998,0.016216216,7.13E-05,,,,,,,
K01452,S20_1_A,936354,1,0.016928351,0.016928351,0.00113798,5.00E-06,,,,,,,
K01452,S20_1_A,238484,1,0.012696263,0.012696263,0.000853485,3.75E-06,,,,,,,
K01452,S20_1_A,580625,1,0.025392526,0.025392526,0.00170697,7.50E-06,,,,,,,
K01452,S20_1_A,208315,1,0.004232088,0.004232088,0.000284495,1.25E-06,,,,,,,
K01452,S20_1_A,225487,1,0.11003428,0.11003428,0.007396871,3.25E-05,,,,,,,
K01452,S20_1_A,568345,1,13.62732236,13.62732236,0.916073969,0.004026472,,,,,,,
K01452,S20_2_4,722628,1,0.148698885,0.148698885,0.01980198,4.39E-05,,,,,,,
K01452,S20_2_4,705967,1,0.074349442,0.074349442,0.00990099,2.20E-05,,,,,,,
K01452,S20_2_4,188150,1,0.148698885,0.148698885,0.01980198,4.39E-05,,,,,,,
K01452,S20_2_4,939811,1,1.189591078,1.189591078,0.158415842,0.000351489,,,,,,,
K01452,S20_2_4,568345,1,4.609665428,4.609665428,0.613861386,0.00136202,,,,,,,
K01452,S20_2_4,1011088,1,1.338289963,1.338289963,0.178217822,0.000395425,,,,,,,
K01452,S20_2_5,773900,1,0.28313088,0.28313088,0.030845771,8.37E-05,,,,,,,
K01452,S20_2_5,579705,1,0.018266508,0.018266508,0.00199005,5.40E-06,,,,,,,
K01452,S20_2_5,1108289,1,0.009133254,0.009133254,0.000995025,2.70E-06,,,,,,,
K01452,S20_2_5,705967,1,0.073066033,0.073066033,0.007960199,2.16E-05,,,,,,,
K01452,S20_2_5,188150,1,0.018266508,0.018266508,0.00199005,5.40E-06,,,,,,,
K01452,S20_2_5,939811,1,3.708101196,3.708101196,0.4039801,0.001095635,,,,,,,
K01452,S20_2_5,568345,1,4.237829939,4.237829939,0.461691542,0.001252154,,,,,,,
K01452,S20_2_5,1011088,1,0.83112613,0.83112613,0.090547264,0.000245573,,,,,,,
K01452,S20_2_6,773900,1,0.026483051,0.026483051,0.003787879,7.82E-06,,,,,,,
K01452,S20_2_6,705967,1,0.061793785,0.061793785,0.008838384,1.83E-05,,,,,,,
K01452,S20_2_6,326605,1,0.008827684,0.008827684,0.001262626,2.61E-06,,,,,,,
K01452,S20_2_6,939811,1,2.189265537,2.189265537,0.313131313,0.000646863,,,,,,,
K01452,S20_2_6,512485,1,0.008827684,0.008827684,0.001262626,2.61E-06,,,,,,,
K01452,S20_2_6,568345,1,4.475635593,4.475635593,0.640151515,0.001322418,,,,,,,
K01452,S20_2_6,192970,1,0.008827684,0.008827684,0.001262626,2.61E-06,,,,,,,
K01452,S20_2_6,1011088,1,0.211864407,0.211864407,0.03030303,6.26E-05,,,,,,,
K01452,S20_2_A,773900,1,0.382546324,0.382546324,0.00897364,0.000113031,,,,,,,
K01452,S20_2_A,705967,1,2.558278542,2.558278542,0.060011217,0.000755896,,,,,,,
K01452,S20_2_A,1087462,1,0.071727436,0.071727436,0.001682557,2.12E-05,,,,,,,
K01452,S20_2_A,1097359,1,0.789001793,0.789001793,0.018508132,0.000233127,,,,,,,
K01452,S20_2_A,936354,1,0.45427376,0.45427376,0.010656197,0.000134224,,,,,,,
K01452,S20_2_A,238484,1,0.071727436,0.071727436,0.001682557,2.12E-05,,,,,,,
K01452,S20_2_A,568345,1,38.15899582,38.15899582,0.895120583,0.011274858,,,,,,,
K01452,S20_2_A,543065,1,0.011954573,0.011954573,0.000280426,3.53E-06,,,,,,,
K01452,S20_2_A,746799,1,0.131500299,0.131500299,0.003084689,3.89E-05,,,,,,,
K01452,S20_3_4,593437,1,0.008645284,0.008645284,0.001686341,2.55E-06,,,,,,,
K01452,S20_3_4,773900,1,0.397683064,0.397683064,0.077571669,0.000117504,,,,,,,
K01452,S20_3_4,555568,1,0.008645284,0.008645284,0.001686341,2.55E-06,,,,,,,
K01452,S20_3_4,705967,1,0.069162272,0.069162272,0.013490725,2.04E-05,,,,,,,
K01452,S20_3_4,939811,1,1.55615112,1.55615112,0.303541315,0.000459797,,,,,,,
K01452,S20_3_4,1848083,1,0.017290568,0.017290568,0.003372681,5.11E-06,,,,,,,
K01452,S20_3_4,568345,1,2.550358779,2.550358779,0.497470489,0.000753556,,,,,,,
K01452,S20_3_4,1011088,1,0.51871704,0.51871704,0.101180438,0.000153266,,,,,,,
K01452,S20_3_5,593437,1,0.009272997,0.009272997,0.001584786,2.74E-06,,,,,,,
K01452,S20_3_5,773900,1,0.25037092,0.25037092,0.042789223,7.40E-05,,,,,,,
K01452,S20_3_5,722628,1,0.018545994,0.018545994,0.003169572,5.48E-06,,,,,,,
K01452,S20_3_5,705967,1,0.074183976,0.074183976,0.012678288,2.19E-05,,,,,,,
K01452,S20_3_5,188150,1,0.055637982,0.055637982,0.009508716,1.64E-05,,,,,,,
K01452,S20_3_5,939811,1,2.763353116,2.763353116,0.472266244,0.000816489,,,,,,,
K01452,S20_3_5,568345,1,2.308976261,2.308976261,0.394611727,0.000682234,,,,,,,
K01452,S20_3_5,1011088,1,0.370919881,0.370919881,0.063391442,0.000109596,,,,,,,
K01452,S20_3_6,593437,1,0.012316788,0.012316788,0.002631579,3.64E-06,,,,,,,
K01452,S20_3_6,773900,1,0.073900727,0.073900727,0.015789474,2.18E-05,,,,,,,
K01452,S20_3_6,705967,1,0.024633576,0.024633576,0.005263158,7.28E-06,,,,,,,
K01452,S20_3_6,188150,1,0.024633576,0.024633576,0.005263158,7.28E-06,,,,,,,
K01452,S20_3_6,939811,1,1.527281685,1.527281685,0.326315789,0.000451267,,,,,,,
K01452,S20_3_6,568345,1,2.266288952,2.266288952,0.484210526,0.000669622,,,,,,,
K01452,S20_3_6,1011088,1,0.751324055,0.751324055,0.160526316,0.000221994,,,,,,,
K01452,S20_3_A,773900,1,0.069391437,0.069391437,0.004389816,2.05E-05,,,,,,,
K01452,S20_3_A,1108289,1,0.03816529,0.03816529,0.002414399,1.13E-05,,,,,,,
K01452,S20_3_A,722628,1,0.104087156,0.104087156,0.006584723,3.08E-05,,,,,,,
K01452,S20_3_A,705967,1,0.235930886,0.235930886,0.014925373,6.97E-05,,,,,,,
K01452,S20_3_A,326605,1,1.308028589,1.308028589,0.082748025,0.000386484,,,,,,,
K01452,S20_3_A,1097359,1,0.069391437,0.069391437,0.004389816,2.05E-05,,,,,,,
K01452,S20_3_A,936354,1,0.013878287,0.013878287,0.000877963,4.10E-06,,,,,,,
K01452,S20_3_A,941024,1,0.024287003,0.024287003,0.001536435,7.18E-06,,,,,,,
K01452,S20_3_A,238484,1,0.017347859,0.017347859,0.001097454,5.13E-06,,,,,,,
K01452,S20_3_A,938948,1,0.069391437,0.069391437,0.004389816,2.05E-05,,,,,,,
K01452,S20_3_A,512485,1,0.176948165,0.176948165,0.01119403,5.23E-05,,,,,,,
K01452,S20_3_A,225487,1,0.034695719,0.034695719,0.002194908,1.03E-05,,,,,,,
K01452,S20_3_A,568345,1,13.32662549,13.32662549,0.843064091,0.003937625,,,,,,,
K01452,S20_3_A,813945,1,0.13184373,0.13184373,0.00834065,3.90E-05,,,,,,,
K01452,S20_3_A,582083,1,0.18735688,0.18735688,0.011852502,5.54E-05,,,,,,,
K01452,S20_4_4,593437,1,0.086099684,0.086099684,0.011968085,2.54E-05,,,,,,,
K01452,S20_4_4,773900,1,0.497464843,0.497464843,0.069148936,0.000146986,,,,,,,
K01452,S20_4_4,705967,1,0.066966421,0.066966421,0.009308511,1.98E-05,,,,,,,
K01452,S20_4_4,939811,1,1.951592844,1.951592844,0.271276596,0.000576638,,,,,,,
K01452,S20_4_4,568345,1,3.874485794,3.874485794,0.53856383,0.001144796,,,,,,,
K01452,S20_4_4,1011088,1,0.717497369,0.717497369,0.099734043,0.000211999,,,,,,,
K01452,S20_4_5,593437,1,0.050648298,0.050648298,0.005561735,1.50E-05,,,,,,,
K01452,S20_4_5,773900,1,0.445705024,0.445705024,0.04894327,0.000131693,,,,,,,
K01452,S20_4_5,579705,1,0.020259319,0.020259319,0.002224694,5.99E-06,,,,,,,
K01452,S20_4_5,705967,1,0.131685575,0.131685575,0.014460512,3.89E-05,,,,,,,
K01452,S20_4_5,188150,1,0.081037277,0.081037277,0.008898776,2.39E-05,,,,,,,
K01452,S20_4_5,217239,1,0.040518639,0.040518639,0.004449388,1.20E-05,,,,,,,
K01452,S20_4_5,939811,1,3.099675851,3.099675851,0.340378198,0.000915863,,,,,,,
K01452,S20_4_5,1848083,1,0.081037277,0.081037277,0.008898776,2.39E-05,,,,,,,
K01452,S20_4_5,568345,1,4.912884927,4.912884927,0.53948832,0.001451613,,,,,,,
K01452,S20_4_5,1011088,1,0.232982172,0.232982172,0.025583982,6.88E-05,,,,,,,
K01452,S20_4_5,804175,1,0.01012966,0.01012966,0.001112347,2.99E-06,,,,,,,
K01452,S20_4_6,773900,1,0.241436547,0.241436547,0.055944056,7.13E-05,,,,,,,
K01452,S20_4_6,579705,1,0.015089784,0.015089784,0.003496503,4.46E-06,,,,,,,
K01452,S20_4_6,91845,1,0.015089784,0.015089784,0.003496503,4.46E-06,,,,,,,
K01452,S20_4_6,705967,1,0.14335295,0.14335295,0.033216783,4.24E-05,,,,,,,
K01452,S20_4_6,188150,1,0.060359137,0.060359137,0.013986014,1.78E-05,,,,,,,
K01452,S20_4_6,939811,1,0.905387053,0.905387053,0.20979021,0.000267515,,,,,,,
K01452,S20_4_6,568345,1,2.452089935,2.452089935,0.568181818,0.00072452,,,,,,,
K01452,S20_4_6,1011088,1,0.482873095,0.482873095,0.111888112,0.000142675,,,,,,,
K01452,S20_4_A,593437,1,0.04539452,0.04539452,0.001306568,1.34E-05,,,,,,,
K01452,S20_4_A,773900,1,0.206338726,0.206338726,0.005938948,6.10E-05,,,,,,,
K01452,S20_4_A,160406,1,0.004126775,0.004126775,0.000118779,1.22E-06,,,,,,,
K01452,S20_4_A,722628,1,0.041267745,0.041267745,0.00118779,1.22E-05,,,,,,,
K01452,S20_4_A,705967,1,0.928524265,0.928524265,0.026725264,0.000274352,,,,,,,
K01452,S20_4_A,770205,1,0.008253549,0.008253549,0.000237558,2.44E-06,,,,,,,
K01452,S20_4_A,1097359,1,0.037140971,0.037140971,0.001069011,1.10E-05,,,,,,,
K01452,S20_4_A,238484,1,0.008253549,0.008253549,0.000237558,2.44E-06,,,,,,,
K01452,S20_4_A,568345,1,33.41036646,33.41036646,0.961634398,0.009871778,,,,,,,
K01452,S20_4_A,1011088,1,0.053648069,0.053648069,0.001544126,1.59E-05,,,,,,,
K01452,S16_6,593437,1,0.009498029,0.009498029,0.000425577,2.81E-06,,,,,,,
K01452,S16_6,773900,1,0.460654414,0.460654414,0.020640494,0.00013611,,,,,,,
K01452,S16_6,579705,1,0.037992117,0.037992117,0.001702309,1.12E-05,,,,,,,
K01452,S16_6,722628,1,0.009498029,0.009498029,0.000425577,2.81E-06,,,,,,,
K01452,S16_6,705967,1,0.109227335,0.109227335,0.004894138,3.23E-05,,,,,,,
K01452,S16_6,1087462,1,0.028494087,0.028494087,0.001276732,8.42E-06,,,,,,,
K01452,S16_6,211089,1,0.014247044,0.014247044,0.000638366,4.21E-06,,,,,,,
K01452,S16_6,188150,1,0.002374507,0.002374507,0.000106394,7.02E-07,,,,,,,
K01452,S16_6,1097359,1,0.023745073,0.023745073,0.001063943,7.02E-06,,,,,,,
K01452,S16_6,813352,2,0.004749015,0.009498029,0.000425577,2.81E-06,,,,,,,
K01452,S16_6,939811,1,1.669278625,1.669278625,0.074795191,0.000493223,,,,,,,
K01452,S16_6,352392,1,0.002374507,0.002374507,0.000106394,7.02E-07,,,,,,,
K01452,S16_6,806566,1,0.002374507,0.002374507,0.000106394,7.02E-07,,,,,,,
K01452,S16_6,568345,1,19.79864178,19.79864178,0.887115651,0.005849915,,,,,,,
K01452,S16_6,1011088,1,0.14009593,0.14009593,0.006277264,4.14E-05,,,,,,,
